,id,neighbourhood_group,neighbourhood,room_type,price,minimum_nights,number_of_reviews
16109,1186926990527101195,Manhattan,Midtown,Entire home/apt,267.0,30,0
16110,27923071,Manhattan,Harlem,Private room,57.0,30,18
16111,1066399901534117113,Brooklyn,Williamsburg,Private room,132.0,3,10
16112,38024356,Brooklyn,Crown Heights,Private room,175.0,1,65
16113,42942408,Brooklyn,Williamsburg,Private room,48.0,30,2
16114,569581554159922370,Brooklyn,Crown Heights,Entire home/apt,128.0,30,9
16115,1172445787241483731,Manhattan,Washington Heights,Entire home/apt,126.0,30,1
16116,796332140450277332,Brooklyn,Crown Heights,Private room,70.0,30,30
16117,20786225,Manhattan,East Harlem,Private room,109.0,1,86
16118,48066352,Queens,Woodside,Private room,40.0,30,0
16119,674009411610783803,Queens,Ozone Park,Entire home/apt,109.0,30,6
16120,721135809916651324,Queens,Astoria,Private room,70.0,30,10
16121,44189059,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,145.0,30,13
16122,35369883,Queens,Ditmars Steinway,Private room,90.0,1,94
16123,886132465591212134,Queens,Woodside,Private room,128.0,1,40
16124,53814025,Brooklyn,Greenpoint,Entire home/apt,173.0,31,11
16125,9725232,Brooklyn,Prospect-Lefferts Gardens,Private room,175.0,30,271
16126,8219648,Manhattan,Washington Heights,Private room,70.0,30,258
16127,630501828250730546,Bronx,Mount Eden,Entire home/apt,120.0,30,38
16128,33214803,Bronx,Mount Hope,Private room,58.0,30,21
16129,1102340868834494752,Brooklyn,Fort Greene,Entire home/apt,115.0,30,0
16130,31206698,Brooklyn,Bay Ridge,Entire home/apt,130.0,30,16
16131,1313711,Brooklyn,Prospect-Lefferts Gardens,Private room,136.0,1,315
16132,659997673906063358,Brooklyn,East New York,Entire home/apt,85.0,30,1
16133,53116201,Queens,Woodside,Private room,45.0,30,0
16134,816873993012628485,Queens,Ridgewood,Entire home/apt,773.0,30,0
16135,28149715,Queens,Astoria,Private room,68.0,30,2
16136,1396458,Brooklyn,Crown Heights,Entire home/apt,184.0,30,44
16137,44659585,Brooklyn,Bensonhurst,Entire home/apt,99.0,30,14
16138,22683699,Manhattan,Harlem,Entire home/apt,125.0,30,56
16139,649701695006936118,Bronx,Mount Eden,Private room,100.0,30,9
16140,1010703402000304858,Manhattan,Harlem,Entire home/apt,70.0,30,0
16141,916922484747677933,Queens,East Elmhurst,Private room,175.0,30,17
16142,42534382,Manhattan,Washington Heights,Private room,91.0,30,18
16143,34062693,Queens,Woodside,Private room,65.0,30,0
16144,14203693,Brooklyn,Clinton Hill,Entire home/apt,225.0,30,167
16145,846012692245520589,Brooklyn,Cypress Hills,Private room,99.0,2,32
16146,32108317,Brooklyn,Crown Heights,Entire home/apt,129.0,30,46
16147,889324274258344955,Brooklyn,Bedford-Stuyvesant,Entire home/apt,120.0,30,2
16148,847276077259113716,Manhattan,Harlem,Entire home/apt,379.0,1,56
16149,29025649,Brooklyn,Sunset Park,Entire home/apt,93.0,30,15
16150,52303735,Queens,Long Island City,Private room,80.0,30,10
16151,16613747,Brooklyn,Bushwick,Private room,100.0,30,211
16152,806814059542619975,Queens,Ozone Park,Entire home/apt,139.0,30,6
16153,54264262,Brooklyn,Prospect-Lefferts Gardens,Private room,68.0,30,34
16154,37074081,Queens,Woodside,Private room,38.0,30,0
16155,49856007,Brooklyn,Bedford-Stuyvesant,Private room,60.0,30,2
16156,53739963,Brooklyn,Flatbush,Private room,230.0,2,7
16157,28785091,Brooklyn,East Flatbush,Private room,75.0,30,4
16158,619381766727404134,Brooklyn,Flatbush,Private room,220.0,2,6
16159,1128165567492926821,Queens,Woodside,Private room,42.0,30,0
16160,321136,Manhattan,Washington Heights,Entire home/apt,239.0,30,80
16162,41691667,Brooklyn,East New York,Shared room,137.0,1,16
16163,52689,Queens,Ditmars Steinway,Private room,200.0,4,88
16164,42646624,Brooklyn,Williamsburg,Private room,48.0,30,2
16165,837149679437985752,Brooklyn,East Flatbush,Entire home/apt,140.0,30,16
16166,51444991,Brooklyn,Prospect Heights,Private room,42.0,30,0
16167,39386691,Brooklyn,Flatbush,Entire home/apt,470.0,2,13
16168,1142856922485617959,Brooklyn,Bedford-Stuyvesant,Private room,52.0,30,0
16169,27909345,Bronx,Port Morris,Private room,145.0,30,46
16170,433414,Brooklyn,Clinton Hill,Entire home/apt,150.0,30,115
16171,791325232039728302,Queens,Richmond Hill,Entire home/apt,180.0,30,5
16172,37247512,Brooklyn,Flatbush,Entire home/apt,190.0,30,51
16173,826005317265632784,Brooklyn,Flatbush,Entire home/apt,220.0,30,22
16174,16454200,Queens,Maspeth,Private room,39.0,30,86
16175,25317793,Queens,Sunnyside,Private room,65.0,30,53
16176,892715489775350685,Manhattan,Harlem,Entire home/apt,409.0,3,15
16177,15421244,Brooklyn,Crown Heights,Entire home/apt,140.0,30,195
16178,780355358535644053,Queens,Ditmars Steinway,Private room,69.0,30,11
16179,820400240250706265,Queens,Astoria,Private room,72.0,30,0
16180,656394974994716619,Brooklyn,Flatbush,Entire home/apt,364.0,4,59
16181,1125932164853722753,Brooklyn,Clinton Hill,Entire home/apt,529.0,31,0
16182,39833359,Queens,Astoria,Entire home/apt,179.0,1,285
16183,1166477260581870167,Manhattan,Washington Heights,Entire home/apt,200.0,30,0
16184,1197301200332876597,Brooklyn,Crown Heights,Entire home/apt,100.0,30,0
16185,42761887,Queens,Woodside,Private room,45.0,30,1
16186,33829791,Queens,Woodside,Private room,37.0,30,2
16187,32589616,Manhattan,Washington Heights,Private room,90.0,30,13
16188,43366411,Queens,Sunnyside,Private room,42.0,30,2
16189,760831577880022251,Queens,Ozone Park,Entire home/apt,75.0,30,29
16190,715486791878836690,Queens,Ridgewood,Private room,71.0,30,21
16191,1182533150915077291,Manhattan,Harlem,Entire home/apt,168.0,30,0
16192,973186910160545391,Queens,Astoria,Entire home/apt,193.0,1,50
16193,667445959216742310,Queens,Long Island City,Private room,65.0,30,6
16194,604890571233440169,Brooklyn,Williamsburg,Private room,93.0,30,10
16195,662324653098427815,Bronx,Concourse,Private room,179.0,30,23
16196,1080332270027681110,Brooklyn,Williamsburg,Private room,114.0,3,5
16197,50214259,Queens,Sunnyside,Private room,42.0,30,1
16198,918838993806282033,Manhattan,Inwood,Private room,125.0,30,0
16199,904540328722572681,Manhattan,Battery Park City,Private room,776.0,1,0
16200,914762610430196148,Manhattan,Harlem,Entire home/apt,240.0,30,0
16201,48042018,Manhattan,East Harlem,Entire home/apt,250.0,30,65
16202,959344147221723685,Manhattan,East Harlem,Entire home/apt,239.0,3,41
16203,1190027079723501790,Manhattan,Washington Heights,Private room,85.0,30,0
16204,42690493,Manhattan,Harlem,Private room,73.0,30,34
16205,31961126,Queens,Edgemere,Private room,144.0,3,166
16206,18806323,Queens,Arverne,Private room,200.0,2,156
16207,991257665855152119,Brooklyn,Sheepshead Bay,Private room,180.0,1,13
16208,555016287622862694,Queens,Flushing,Private room,37.0,30,78
16209,1110847898990560606,Manhattan,Harlem,Entire home/apt,291.0,1,7
16210,587842332142199671,Brooklyn,Gravesend,Entire home/apt,264.0,30,114
16211,806208335662808362,Brooklyn,Clinton Hill,Entire home/apt,366.0,31,0
16212,52692555,Queens,Ditmars Steinway,Private room,133.0,2,52
16213,942634387818750378,Brooklyn,Prospect-Lefferts Gardens,Entire home/apt,319.0,30,13
16214,818917125775091767,Brooklyn,Fort Greene,Shared room,140.0,30,0
16215,18139171,Brooklyn,Boerum Hill,Entire home/apt,200.0,30,26
16216,831320632864601035,Manhattan,Harlem,Entire home/apt,622.0,3,17
16217,43956795,Brooklyn,Crown Heights,Entire home/apt,103.0,30,10
16218,630149949140915081,Brooklyn,Flatbush,Private room,230.0,2,5
16219,54238053,Brooklyn,Clinton Hill,Entire home/apt,256.0,30,65
16220,41023393,Bronx,Mott Haven,Entire home/apt,165.0,30,33
16221,551319901559838353,Brooklyn,Prospect-Lefferts Gardens,Private room,80.0,30,34
16222,5538410,Brooklyn,East Flatbush,Private room,56.0,30,0
16223,1178254959604207601,Queens,Elmhurst,Entire home/apt,99.0,30,0
16224,11511431,Manhattan,Harlem,Entire home/apt,135.0,30,252
16226,1097867998728778169,Manhattan,East Harlem,Private room,57.0,30,1
16227,823873279680543477,Brooklyn,Crown Heights,Private room,189.0,1,8
16228,939782042054648737,Queens,Richmond Hill,Entire home/apt,180.0,30,14
16229,633113362893109950,Brooklyn,Park Slope,Entire home/apt,2400.0,30,1
16230,42936229,Brooklyn,Williamsburg,Private room,50.0,30,3
16231,1072820049144501891,Queens,Sunnyside,Private room,41.0,30,0
16232,881060123019851725,Queens,Sunnyside,Private room,81.0,31,5
16233,886790767042370461,Bronx,Claremont Village,Entire home/apt,68.0,30,0
16234,24493475,Brooklyn,Bensonhurst,Entire home/apt,98.0,30,25
16235,701401510655012752,Brooklyn,Cypress Hills,Entire home/apt,250.0,30,58
16236,28779900,Brooklyn,East Flatbush,Private room,46.0,30,17
16237,2303152,Brooklyn,South Slope,Entire home/apt,175.0,30,5
16238,617499038697675576,Brooklyn,Sunset Park,Private room,129.0,1,160
16239,873814186773464575,Brooklyn,Flatbush,Private room,200.0,1,22
16240,2065538,Brooklyn,Crown Heights,Entire home/apt,88.0,30,19
16241,856651933812762904,Queens,East Elmhurst,Entire home/apt,139.0,30,23
16242,5979675,Brooklyn,Cypress Hills,Private room,79.0,30,352
16243,36488148,Bronx,Kingsbridge,Entire home/apt,105.0,30,23
16244,45305015,Manhattan,Washington Heights,Entire home/apt,115.0,30,116
16245,942119359731768484,Manhattan,Washington Heights,Entire home/apt,270.0,30,2
16246,54167112,Brooklyn,Fort Greene,Entire home/apt,128.0,30,15
16247,4645319,Brooklyn,East New York,Entire home/apt,75.0,60,190
16248,928436525828395953,Queens,Long Island City,Private room,120.0,30,17
16249,35267276,Queens,Woodside,Private room,43.0,30,0
16250,1110790405313313117,Manhattan,Harlem,Entire home/apt,974.0,1,9
16251,780006096308383874,Queens,Ozone Park,Entire home/apt,80.0,30,49
16252,44466661,Queens,Glendale,Entire home/apt,305.0,30,62
16253,1003438862092649925,Queens,Sunnyside,Private room,54.0,30,4
16254,52441335,Brooklyn,Prospect-Lefferts Gardens,Private room,69.0,30,20
16255,39894957,Brooklyn,Williamsburg,Private room,65.0,30,9
16256,53359672,Brooklyn,Crown Heights,Private room,145.0,2,74
16257,882480223677449587,Bronx,Melrose,Entire home/apt,89.0,30,2
16258,16859099,Queens,Sunnyside,Private room,179.0,365,56
16259,53236575,Queens,Elmhurst,Entire home/apt,119.0,30,111
16260,676778209945329666,Brooklyn,Clinton Hill,Entire home/apt,190.0,30,19
16261,4216813,Brooklyn,Greenpoint,Entire home/apt,240.0,30,199
16262,602831437262573485,Brooklyn,East Flatbush,Entire home/apt,200.0,30,1
16263,47977116,Queens,Woodside,Private room,40.0,30,0
16264,51119388,Queens,Ditmars Steinway,Private room,65.0,30,41
16265,891570929224045266,Queens,Ridgewood,Entire home/apt,212.0,30,3
16266,1893225,Brooklyn,Prospect Heights,Entire home/apt,220.0,30,26
16267,1229331330721174165,Queens,East Elmhurst,Entire home/apt,296.0,30,0
16268,46108000,Brooklyn,Prospect Heights,Private room,46.0,30,1
16269,724702772019188387,Brooklyn,Crown Heights,Private room,194.0,2,6
16270,15569019,Brooklyn,Crown Heights,Entire home/apt,110.0,30,9
16271,1023191737507626213,Queens,Astoria,Private room,120.0,30,0
16272,882618716699429897,Manhattan,Hell's Kitchen,Entire home/apt,350.0,30,5
16273,688995040218369146,Queens,Woodside,Entire home/apt,105.0,30,7
16274,23054855,Brooklyn,Williamsburg,Entire home/apt,185.0,30,54
16275,28786315,Brooklyn,East Flatbush,Private room,47.0,30,18
16276,1182830975526020254,Manhattan,Washington Heights,Private room,120.0,30,0
16277,638965000463155963,Queens,Long Island City,Private room,99.0,30,42
16278,3518682,Manhattan,Inwood,Private room,80.0,30,50
16279,6130145,Queens,Sunnyside,Private room,55.0,30,138
16280,7788438,Brooklyn,Bushwick,Private room,61.0,30,8
16281,50214137,Queens,Sunnyside,Private room,39.0,30,0
16282,53723870,Brooklyn,Williamsburg,Private room,72.0,30,34
16283,847275579020579828,Manhattan,Harlem,Entire home/apt,377.0,1,68
16284,15108887,Queens,Maspeth,Private room,68.0,30,49
16285,50594529,Queens,Arverne,Entire home/apt,64.0,30,45
16286,1130500597508501445,Brooklyn,Sheepshead Bay,Entire home/apt,188.0,3,4
16288,23545346,Bronx,Norwood,Private room,54.0,30,47
16289,53909434,Bronx,Concourse,Private room,70.0,30,19
16290,46854989,Manhattan,East Harlem,Entire home/apt,119.0,30,24
16291,272026,Manhattan,Washington Heights,Entire home/apt,80.0,90,21
16292,53771167,Queens,East Elmhurst,Entire home/apt,285.0,30,49
16293,1163907366323294743,Manhattan,Midtown,Entire home/apt,299.0,30,0
16294,570208020443569412,Brooklyn,Park Slope,Entire home/apt,250.0,30,35
16295,978186823944588985,Bronx,Melrose,Entire home/apt,240.0,30,0
16296,43038479,Queens,Woodside,Private room,37.0,30,7
16297,51623333,Brooklyn,Crown Heights,Entire home/apt,75.0,30,82
16298,698652438608360566,Brooklyn,Park Slope,Entire home/apt,175.0,30,79
16299,37424442,Queens,Astoria,Private room,100.0,30,18
16300,578769192318564193,Manhattan,Kips Bay,Entire home/apt,343.0,31,0
16301,997837698254182166,Brooklyn,Borough Park,Private room,127.0,1,0
16302,728160311581420967,Brooklyn,Flatlands,Private room,100.0,30,0
16303,35236345,Queens,Woodside,Private room,41.0,30,3
16304,613429806262281723,Queens,East Elmhurst,Entire home/apt,317.0,30,43
16305,9685865,Brooklyn,Midwood,Private room,75.0,30,82
16306,945823283305739634,Queens,East Elmhurst,Entire home/apt,135.0,30,5
16307,1210411941311186494,Manhattan,Washington Heights,Private room,96.0,30,0
16308,35454756,Queens,Long Island City,Entire home/apt,135.0,30,35
16309,971248186527312092,Queens,Springfield Gardens,Entire home/apt,550.0,30,0
16310,842134429783883479,Brooklyn,Kensington,Private room,42.0,30,0
16311,712377668023114014,Queens,Jamaica,Entire home/apt,115.0,30,43
16312,30043083,Brooklyn,East Flatbush,Private room,48.0,30,14
16313,32383114,Brooklyn,East Flatbush,Private room,75.0,30,25
16314,24162261,Queens,Jackson Heights,Private room,130.0,31,209
16315,608832957622750076,Brooklyn,Clinton Hill,Entire home/apt,460.0,4,44
16316,791547385152000202,Queens,Jamaica,Entire home/apt,79.0,30,22
16317,1071310524627670635,Manhattan,Inwood,Private room,38.0,30,0
16318,34317916,Queens,Maspeth,Private room,85.0,30,35
16319,20187779,Queens,Richmond Hill,Private room,50.0,30,76
16320,626938118995684022,Queens,Elmhurst,Private room,152.0,31,6
16321,1130352927661347785,Brooklyn,Mill Basin,Private room,220.0,30,0
16322,10073940,Queens,Jamaica,Entire home/apt,204.0,4,190
16323,40591061,Brooklyn,East Flatbush,Private room,70.0,30,29
16324,48527525,Manhattan,Harlem,Private room,55.0,30,8
16325,39332857,Queens,Ridgewood,Private room,87.0,30,17
16326,30718403,Brooklyn,Flatlands,Private room,46.0,30,84
16327,46192202,Queens,Woodside,Private room,34.0,30,7
16328,10319730,Brooklyn,East Flatbush,Entire home/apt,100.0,30,21
16329,893242869143203735,Manhattan,Harlem,Entire home/apt,110.0,30,3
16330,13183826,Brooklyn,Bensonhurst,Private room,69.0,30,33
16331,43862488,Queens,Woodside,Private room,36.0,30,1
16332,579605285222029528,Queens,Jamaica,Entire home/apt,185.0,30,7
16333,21838230,Queens,Ditmars Steinway,Private room,85.0,4,92
16334,699399732360564333,Queens,East Elmhurst,Entire home/apt,297.0,30,41
16335,41343124,Brooklyn,Cypress Hills,Private room,98.0,2,36
16336,645589858646705763,Brooklyn,Gravesend,Private room,111.0,1,91
16337,49119149,Queens,Springfield Gardens,Entire home/apt,166.0,30,6
16338,845673513670510598,Manhattan,Harlem,Entire home/apt,1264.0,1,2
16339,36454717,Queens,Woodhaven,Private room,55.0,30,20
16340,841529572949852894,Queens,Jamaica,Entire home/apt,200.0,30,19
16341,584903103239670051,Brooklyn,Flatlands,Entire home/apt,350.0,30,26
16342,20215323,Manhattan,Harlem,Private room,63.0,30,17
16343,564602108695275173,Queens,Springfield Gardens,Entire home/apt,160.0,30,40
16344,50782009,Brooklyn,Sunset Park,Private room,61.0,30,0
16345,19200270,Brooklyn,Bensonhurst,Entire home/apt,94.0,30,118
16346,49500273,Queens,Woodside,Private room,43.0,30,35
16347,1060138677215669245,Bronx,Allerton,Private room,64.0,30,0
16348,842270334846674618,Manhattan,Harlem,Entire home/apt,1567.0,1,7
16349,30717086,Brooklyn,Flatlands,Private room,35.0,30,34
16350,860858621419051293,Queens,Springfield Gardens,Entire home/apt,200.0,30,14
16351,719424749652587023,Queens,Glendale,Entire home/apt,96.0,30,24
16352,40598227,Staten Island,Port Richmond,Private room,70.0,30,10
16353,33169141,Queens,East Elmhurst,Entire home/apt,129.0,30,84
16354,38295943,Queens,Jackson Heights,Private room,60.0,30,11
16355,756540536210360087,Bronx,Concourse,Entire home/apt,200.0,30,1
16356,106363,Manhattan,Harlem,Private room,93.0,30,471
16357,1140406424314738423,Queens,Long Island City,Private room,79.0,30,0
16358,1208916458454949106,Queens,Corona,Private room,83.0,30,0
16359,15192362,Queens,Woodhaven,Private room,43.0,30,69
16360,35898731,Queens,Woodhaven,Private room,55.0,30,31
16361,28635035,Queens,St. Albans,Entire home/apt,76.0,30,65
16362,11420840,Queens,Jackson Heights,Private room,250.0,30,51
16363,1223778708547663301,Queens,Astoria,Private room,56.0,30,0
16364,9362344,Brooklyn,Bedford-Stuyvesant,Private room,50.0,30,210
16365,812364312949019978,Queens,South Ozone Park,Entire home/apt,334.0,30,9
16366,23481234,Queens,East Elmhurst,Private room,91.0,2,144
16367,556247091679540869,Queens,Jackson Heights,Entire home/apt,79.0,30,33
16368,29686857,Queens,Ridgewood,Entire home/apt,95.0,30,55
16369,681520430140459985,Queens,Ditmars Steinway,Private room,59.0,30,23
16370,34616078,Queens,Richmond Hill,Private room,45.0,30,18
16371,53971055,Queens,Middle Village,Entire home/apt,80.0,30,22
16372,806556269051584378,Queens,Cambria Heights,Entire home/apt,90.0,30,6
16373,33180845,Manhattan,Washington Heights,Private room,98.0,1,56
16374,1150106882765063811,Queens,Woodhaven,Private room,96.0,30,0
16375,859676226888260227,Queens,Springfield Gardens,Entire home/apt,400.0,2,23
16376,1014729191484829933,Brooklyn,Cypress Hills,Entire home/apt,110.0,1,12
16377,7935508,Manhattan,Harlem,Private room,64.0,30,11
16378,939911859297240587,Brooklyn,Flatbush,Private room,54.0,30,1
16379,746852890077275772,Bronx,Allerton,Entire home/apt,100.0,30,30
16380,887946742552972349,Queens,Flushing,Private room,44.0,30,3
16381,3642325,Brooklyn,Sheepshead Bay,Entire home/apt,150.0,30,3
16382,958444,Bronx,City Island,Entire home/apt,110.0,30,109
16383,1138752144048383838,Queens,St. Albans,Private room,60.0,30,0
16384,1090829533298182424,Queens,Rockaway Beach,Entire home/apt,74.0,30,1
16385,590484773612652071,Queens,Arverne,Entire home/apt,70.0,30,27
16386,1183321390502234381,Brooklyn,Gravesend,Entire home/apt,85.0,30,0
16387,845498300976332882,Queens,Cambria Heights,Entire home/apt,215.0,30,11
16388,1176170832470740249,Brooklyn,East New York,Private room,50.0,30,1
16389,680847139950470129,Queens,Ditmars Steinway,Private room,50.0,30,27
16390,1115967878783497786,Manhattan,Harlem,Entire home/apt,1279.0,1,3
16391,847617675503248401,Manhattan,Harlem,Entire home/apt,442.0,1,63
